wv2_savi_M,wv2_savi_S,sno_savi_M,sno_savi_S,mos_savi_M,mos_savi_S,Dec_14,Dif_D_J,Jan_17,Dif_J_F,Feb_15,Dif_F_M,Mar_17,Dif_M_A,Apr_17,Dif_A_A,Apr_28
0.948376399,0.050574725,-0.045697242,0.005807864,0.179235836,0.273493046,29.53386164,28.84705319,58.38091483,-4.05883324,54.32208159,20.95942895,75.28151054,-11.44929616,63.83221439,-32.4957842,31.33643019
0.77909681,0.029798252,-0.04512035,0.0035411,0.067719498,0.12102717,24.1566433,28.31370159,52.47034489,-2.662860059,49.80748483,16.59177988,66.39926472,-7.346930685,59.05233403,-33.30073168,25.75160235
0.899539815,0.01951274,-0.04413517,0.004125448,0.187770672,0.234931634,27.77799515,26.68490051,54.46289567,-2.255946113,52.20694955,19.63459569,71.84154524,-18.99225398,52.84929126,-23.07330989,29.77598138
0.894739767,0.05909985,-0.047097622,0.006882397,0.157979565,0.29358519,31.39505852,30.66040523,62.05546375,-3.511427795,58.54403596,19.64118891,78.18522487,-9.793998078,68.39122679,-30.69692683,37.69429996
0.954844203,0.022107168,-0.048527492,0.004037411,-0.029525846,0.213639405,24.40728913,30.96860892,55.37589805,-2.871296243,52.50460181,22.87466947,75.37927128,-6.795032894,68.58423838,-34.23451193,34.34972645
0.897424445,0.018068214,-0.044681004,8.25E-05,-0.047002843,0.025998822,27.97366544,28.58510466,56.5587701,-2.248682138,54.31008796,18.83694408,73.14703204,-14.06630897,59.08072307,-23.75012514,35.33059793
0.919614862,0.023461992,-0.026340691,0.016763536,0.032956691,0.171104091,31.46817652,32.98202801,64.45020453,0.006751605,64.45695614,20.51037423,84.96733037,-9.388718493,75.57861187,-33.76678403,41.81182785
0.984016697,0.030382532,-0.033600533,0.010730033,0.126430153,0.244859922,31.82127082,32.56858312,64.38985394,-0.449616298,63.94023765,20.15117562,84.09141327,-15.89913309,68.19228017,-28.55842714,39.63385304
0.948315191,0.139519996,-0.050549383,0.028526634,0.273612315,0.312834433,43.46927563,30.49921426,73.96848989,3.913154095,77.88164398,18.43943078,96.32107477,-7.678325199,88.64274957,-40.87293271,47.76981686
0.785214394,0.030688359,0.162635207,0.052491199,0.563000213,0.370679106,32.36001683,26.29514195,58.65515878,-0.808365701,57.84679308,12.50184756,70.34864064,-2.898083208,67.45055743,-25.58334445,41.86721298
0.832699164,0.085724963,0.207857381,0.086879354,0.229059497,0.321371172,33.83693027,27.71517269,61.55210296,3.69524029,65.24734325,16.50967163,81.75701488,-11.05801625,70.69899863,-21.96128775,48.73771088
0.812204345,0.059669202,0.199649523,0.093663868,0.177285812,0.298523998,32.04000834,27.02901114,59.06901948,3.392857572,62.46187705,15.5085416,77.97041866,-9.977509304,67.99290935,-22.25775289,45.73515646
0.895715123,0.089813768,0.263234464,0.116275128,0.384721399,0.336056991,35.6856973,25.76881683,61.45451413,1.218814532,62.67332866,18.25279362,80.92612228,-7.936444717,72.98967756,-25.30116648,47.68851108
1.109473137,0.045294345,0.096531957,0.072585427,0.087792704,0.25415501,38.029296,26.98271516,65.01201116,4.707170444,69.7191816,15.03383236,84.75301396,-7.021470179,77.73154378,-28.97023754,48.76130625
1.119941893,0.044089812,0.076263558,0.061323946,0.082124539,0.252036384,35.6668578,27.2459841,62.9128419,3.594554911,66.50739681,15.86240881,82.36980562,-10.72853609,71.64126953,-26.82294256,44.81832697
0.958215387,0.066115169,0.012651196,0.034512701,0.299543035,0.245250432,31.93297674,26.214424,58.14740075,3.002360243,61.14976099,17.1646648,78.31442579,-6.104208134,72.21021766,-35.0213929,37.18882475
1.016570587,0.049129062,-0.027927156,0.020572112,0.134535646,0.208923069,35.05548479,31.00022727,66.05571206,0.883814664,66.93952672,21.1580439,88.09757062,-11.40602518,76.69154544,-32.64579912,44.04574632
1.004544354,0.076000105,-0.015685032,0.032208945,0.230333661,0.214585238,34.85155844,31.03351081,65.88506925,0.885005636,66.77007489,21.61395514,88.38403003,-16.150971,72.23305903,-30.75318815,41.47987088
0.861639778,0.048675337,-0.032815749,0.012177163,0.134865016,0.179296956,31.29979463,32.64656244,63.94635707,-0.931450697,63.01490637,22.70140679,85.71631317,-16.54144259,69.17487058,-27.75822166,41.41664891
0.840853149,0.075615482,-0.02579273,0.032537428,0.295272356,0.252777019,32.69790495,30.33084538,63.02875033,-0.48524277,62.54350756,20.14293078,82.68643834,-12.49536026,70.19107808,-31.49363847,38.69743961
0.89552478,0.037750828,-0.026635974,0.017502058,0.226877268,0.255179104,32.70074424,31.98517779,64.68592203,-0.509784745,64.17613728,21.27360862,85.44974591,-17.92665702,67.52308888,-26.27868578,41.24440311
0.788734462,0.06073969,-0.033797877,0.018256113,0.099766129,0.205721548,34.54117128,30.8617394,65.40291068,-1.35513303,64.04777765,23.3386714,87.38644904,-19.85799166,67.52845739,-24.01348975,43.51496764
0.80963971,0.051745564,-0.036902944,0.011148339,-0.032210798,0.260749631,28.36640347,30.07326232,58.43966579,-0.682478994,57.7571868,20.61274311,78.3699299,-10.31034844,68.05958146,-35.05600017,33.00358129
0.876782002,0.017179157,-0.040796461,0.001276667,-0.044026499,0.077362441,26.86677894,30.3436332,57.21041213,-3.27593655,53.93447558,17.77411237,71.70858795,-7.15924088,64.54934707,-31.21751702,33.33183005
0.967037187,0.049835847,-0.037389647,0.017888883,0.048545042,0.165444702,31.80106249,31.12485404,62.92591653,0.374736592,63.30065312,20.14166633,83.44231945,-14.11121396,69.33110549,-28.52903923,40.80206625
0.796490483,0.05601156,-0.048613143,0.010748399,0.043801073,0.239008411,26.84574036,28.45930603,55.30504639,0.553672861,55.85871925,20.5111012,76.36982044,-10.12470649,66.24511395,-36.46730288,29.77781107
0.772924526,0.046420809,-0.045722039,0.007670775,0.035992444,0.210388231,27.77107591,28.15555864,55.92663455,-0.380656262,55.54597829,19.66245808,75.20843636,-13.52224429,61.68619207,-31.7459009,29.94029117
0.890323589,0.032036147,-0.043999182,0.002330642,0.320930718,0.232316604,28.53383545,27.22105781,55.75489326,-2.795233102,52.95966015,16.48121535,69.44087551,-3.744143933,65.69673158,-39.25490866,26.44182291
0.828630248,0.030428327,-0.037848207,0.013142892,-0.02574069,0.212151712,25.8281994,30.30488844,56.13308785,-1.224054135,54.90903371,21.60875009,76.5177838,-13.1252618,63.392522,-35.93619297,27.45632903
0.731212275,0.036456523,-0.045790955,0.003349473,0.097964383,0.205117873,23.73315665,27.71416716,51.44732381,-2.128224284,49.31909952,17.98013901,67.29923853,-14.47977821,52.81946033,-28.14348346,24.67597686
0.800345243,0.033707299,-0.045779889,0.004179648,0.102720348,0.192316863,24.38851332,28.47307093,52.86158426,-2.879907477,49.98167678,19.5787443,69.56042108,-12.79736655,56.76305453,-31.20261072,25.56044381
0.885608937,0.053292219,-0.044134658,0.004901113,0.047969682,0.18962658,27.48193945,31.15850746,58.64044691,-4.01810014,54.62234677,19.60554485,74.22789162,-10.22769902,64.00019259,-32.00654728,31.99364531
0.968075651,0.037545067,-0.043004907,0.005829427,0.027935219,0.180773751,28.38618059,31.25930419,59.64548478,-1.912331255,57.73315352,20.39645688,78.12961041,-12.92610402,65.20350639,-29.19697504,36.00653135
0.802069625,0.030685909,-0.036216569,0.005742707,0.091883847,0.115088972,23.43552148,24.98882009,48.42434157,-1.367995489,47.05634608,18.12253405,65.17888013,-8.666854578,56.51202555,-37.23212815,19.27989739
0.907308623,0.011831074,-0.047726451,0.00329629,0.451122773,0.143789032,25.93318527,24.94870526,50.88189053,-2.070422173,48.81146836,20.00170952,68.81317788,-15.55520016,53.25797772,-30.96100514,22.29697257
0.993234856,0.018665178,-0.047451239,0.004671063,0.268707358,0.255493332,30.56651823,28.15536677,58.72188499,-1.524309424,57.19757557,20.77628294,77.97385851,-18.61569507,59.35816344,-27.36135076,31.99681268
0.944390702,0.016799065,-0.046097898,0.004495417,0.183876375,0.157295237,26.55509892,29.17415804,55.72925695,-3.869945787,51.85931116,21.596918,73.45622917,-9.985738352,63.47049081,-34.63839326,28.83209756
0.921185505,0.043425421,-0.017593833,0.021455109,0.012422082,0.140449892,31.24232729,33.74243593,64.98476323,0.020507834,65.00527106,20.67595009,85.68122115,-8.052974136,77.62824702,-34.50721977,43.12102725
0.91412998,0.037378814,0.059568833,0.056860909,0.120938463,0.25128271,31.33661138,31.95235882,63.2889702,-0.754276233,62.53469396,18.39080753,80.92550149,-11.5819407,69.34356079,-24.91617357,44.42738722
0.990226306,0.037632615,0.170338744,0.005202604,0.200432443,0.241354484,32.4899431,32.4030407,64.89298381,-2.442301724,62.45068208,15.9912601,78.44194218,-9.31580366,69.12613852,-21.46463322,47.6615053
0.828443728,0.043808055,0.261361189,0.092316183,0.33026216,0.342974858,34.09284976,25.94604868,60.03889844,0.492219976,60.53111842,16.46198158,76.9931,-6.819319839,70.17378016,-24.33449869,45.83928147
0.819842522,0.036794647,0.259599378,0.084761369,0.32287854,0.359050148,33.85660863,26.90750718,60.76411582,1.24191172,62.00602754,15.06010296,77.06613049,-7.124296956,69.94183354,-23.44442762,46.49740592
0.517914231,0.147773533,-0.089069285,0.024413174,-0.126246091,0.101701274,31.81777584,26.67600854,58.49378438,5.616291698,64.11007608,12.2977763,76.40785238,-12.42892738,63.978925,-26.93496931,37.04395569
0.948924208,0.081853106,0.200953957,0.080941216,0.659807006,0.270844039,37.05189433,24.9594664,62.01136073,1.120023233,63.13138396,14.93421355,78.06559751,-5.853334667,72.21226284,-29.00562909,43.20663376
0.9504041,0.078977248,0.28020169,0.087049322,0.370920478,0.348329838,38.2694858,25.60985171,63.8793375,-1.250831899,62.6285056,17.77975731,80.40826292,-5.767826437,74.64043648,-25.65934655,48.98108993
0.705243062,0.085283465,0.20325231,0.095834232,0.213448973,0.326428403,32.59651342,27.28870516,59.88521859,3.707498516,63.5927171,13.66611955,77.25883666,-7.491095837,69.76774082,-21.98847568,47.77926513
0.645494324,0.127653885,0.152407111,0.098305864,0.158670971,0.273513294,32.3520431,28.49346084,60.84550394,4.061382965,64.90688691,12.47435006,77.38123696,-8.085406291,69.29583067,-19.05559649,50.24023419
0.741930577,0.067173265,0.13319972,0.092414691,0.106490082,0.242468175,31.09016651,28.50575849,59.595925,4.425403016,64.02132801,16.73371092,80.75503893,-11.89804434,68.85699459,-22.16142022,46.69557437
0.944829308,0.069991588,0.274995082,0.13150825,0.305787877,0.755061093,35.24196599,29.43224149,64.67420748,1.529525671,66.20373315,16.78759606,82.99132921,-5.774611834,77.21671737,-29.75242555,47.46429182
0.976103441,0.102538001,0.062070076,0.067519086,0.08297009,0.236649486,38.06397112,28.50636343,66.57033456,5.263785867,71.83412042,13.67230065,85.50642107,-7.006896181,78.49952489,-29.2451475,49.25437739
1.072483009,0.068143986,0.160312026,0.097603096,0.629093677,0.226714689,35.98957588,23.69697505,59.68655093,-0.127934745,59.55861618,16.66059095,76.21920713,-7.221866346,68.99734078,-31.87988819,37.11745259
1.061035788,0.058257236,0.041691728,0.079898456,0.085800861,0.240327957,34.43465736,28.3216003,62.75625767,3.443639939,66.19989761,15.53218274,81.73208034,-6.515774545,75.2163058,-30.95446836,44.26183744
1.002430699,0.055112824,0.037454886,0.054800775,0.294197858,0.338639422,36.71398263,29.65773346,66.37171609,1.693731241,68.06544733,21.7663742,89.83182153,-9.808399367,80.02342216,-32.94831268,47.07510947
0.892246613,0.068503899,0.065358472,0.064269119,0.319972636,0.280838474,32.2998338,25.72435119,58.02418499,4.500771041,62.52495604,17.06355425,79.58851029,-12.39305629,67.195454,-26.39980003,40.79565397
0.788207203,0.042965379,-0.03700022,0.025183335,0.081409886,0.216492035,33.44553053,31.3878267,64.83335723,-0.289744015,64.54361321,24.9684641,89.51207732,-17.87299154,71.63908578,-27.64230051,43.99678527
0.805462268,0.058455027,-0.030737495,0.028351243,0.129270286,0.256436485,34.9718446,34.84883601,69.82068061,-3.724421985,66.09625863,27.82195131,93.91820993,-22.71845712,71.19975281,-24.97050421,46.22924861
0.865720815,0.048377015,-0.025226434,0.019377088,0.175127435,0.315360882,30.76714383,31.369931,62.13707483,-2.452673178,59.68440165,23.95351,83.63791165,-14.82314261,68.81476905,-28.16765024,40.64711881
0.781788075,0.050090796,-0.042873017,0.003572046,-0.152246054,0.308794499,27.7487135,25.45950088,53.20821439,1.725795389,54.93400977,18.96937279,73.90338257,-8.20273356,65.70064901,-40.68363018,25.01701883
0.817511083,0.035886937,-0.045268062,0.005552692,0.157561869,0.277124585,27.54973095,26.49609573,54.04582668,-1.779121311,52.26670537,18.2292411,70.49594646,-5.442198076,65.05374839,-40.99450392,24.05924447
0.912527588,0.033706631,-0.045251192,0.005204711,0.182626681,0.261678999,29.3661625,27.64862094,57.01478344,-1.219132427,55.79565102,16.71774543,72.51339645,-9.439072712,63.07432373,-33.8212712,29.25305254
0.88875821,0.014670966,-0.047983078,0.003030426,0.068590307,0.12824442,25.12045251,27.88491899,53.00537151,-2.828566578,50.17680493,20.41353675,70.59034168,-10.29082128,60.2995204,-31.61616408,28.68335632
0.959798287,0.032516161,-0.046523623,0.004482638,0.144036248,0.234437169,28.03068749,27.97469035,56.00537785,-2.116267379,53.88911047,20.41920545,74.30831592,-14.83470521,59.47361071,-25.39481727,34.07879344
0.880395233,0.048180011,-0.047752534,0.004271798,-0.029371581,0.053709787,25.9699551,30.77251127,56.74246637,-4.411744556,52.33072181,19.24954991,71.58027172,-10.73968895,60.84058277,-28.6016097,32.23897307
0.937696931,0.05492194,-0.049139791,0.006657212,0.05751118,0.180459189,29.47207526,31.81961744,61.2916927,-2.855068891,58.43662381,22.1350213,80.57164511,-14.06585561,66.5057895,-31.12611719,35.37967231
0.744339532,0.110067463,0.212560009,0.100065511,0.374339744,0.414228086,41.24193223,28.75761078,69.999543,0.25630144,70.25584444,18.86750445,89.1233489,-8.428686726,80.69466217,-28.01811947,52.6765427
0.773881914,0.075523037,0.25402169,0.103877443,0.340905981,0.359611849,37.16608949,28.87852529,66.04461478,1.038415111,67.08302989,13.80845043,80.89148032,-4.392393269,76.49908705,-25.69876416,50.80032289
0.802309745,0.073955067,0.266026812,0.097244459,0.375216961,0.342774788,33.54009872,26.44227706,59.98237578,1.278112798,61.26048858,14.28467202,75.5451606,-6.994820272,68.55034033,-25.39588313,43.1544572
0.967084042,0.198426392,0.185964664,0.124475292,0.44570744,0.403697307,41.34175762,28.8814052,70.22316282,0.163214966,70.38637778,13.55339172,83.93976951,-4.996285224,78.94348428,-30.044028,48.89945629
0.693668644,0.179186477,-0.138196336,0.043833675,-0.132399882,0.105307452,37.0211842,25.60031286,62.62149706,9.303823431,71.92532049,10.09616984,82.02149034,-12.47408306,69.54740728,-31.20097583,38.34643145
0.886527447,0.23545547,0.189294993,0.136873629,0.475520536,0.410767487,39.75273434,27.91645017,67.66918452,1.473973176,69.14315769,16.71025655,85.85341424,-1.36027872,84.49313552,-43.06910223,41.4240333
0.806915984,0.102901972,0.220565826,0.086073801,0.571033985,0.314151327,33.38819341,27.09869425,60.48688765,0.850635569,61.33752322,12.6966907,74.03421392,-4.111934787,69.92227913,-28.86550789,41.05677124
0.767547023,0.05403778,0.165835247,0.060771148,0.267282739,0.297166292,32.33390384,28.13415279,60.46805663,2.291370559,62.75942719,15.47501908,78.23444627,-10.01521848,68.21922779,-21.11079929,47.1084285
0.722621377,0.09435586,0.188440106,0.090631345,0.128198782,0.249125762,32.9216799,28.86031049,61.78199039,4.387638874,66.16962926,14.74824173,80.917871,-10.10496141,70.81290959,-22.17575387,48.63715572
0.762872315,0.052684863,0.188756452,0.092318713,0.144457236,0.274409522,30.68153392,27.77609269,58.45762661,3.428500117,61.88612673,16.40570695,78.29183367,-10.51803967,67.773794,-20.37309039,47.40070361
0.839452332,0.048789681,0.275386394,0.08692894,0.348549942,0.317496871,32.40505719,25.66023579,58.06529298,1.223748065,59.28904105,15.67741231,74.96645335,-7.382601783,67.58385157,-25.63581773,41.94803384
0.819989068,0.043215133,0.248566256,0.102604573,0.305948235,0.31966534,31.83050244,26.07071161,57.90121405,3.351912928,61.25312698,14.11436834,75.36749532,-7.776728688,67.59076663,-25.96778741,41.62297922
0.965803858,0.063516816,0.224160869,0.113207928,0.309882732,0.347398269,35.90951024,24.32197373,60.23148397,5.118479348,65.34996332,18.62879618,83.9787595,-10.64346074,73.33529876,-25.64879313,47.68650563
0.985489398,0.085323127,0.213951632,0.123221057,0.279093803,0.453481466,37.33262762,24.95511491,62.28774253,4.214916905,66.50265943,17.22868618,83.73134561,-7.642190032,76.08915558,-27.68505716,48.40409842
1.121080778,0.047795155,0.117016041,0.072521527,0.276842682,0.563890145,39.1951341,27.50045567,66.69558977,4.179557326,70.8751471,21.77763162,92.65277872,-6.854905062,85.79787366,-38.98834733,46.80952632
1.040980076,0.062482701,0.131054868,0.071951325,0.096117239,0.251714192,37.85054485,27.88448808,65.73503292,4.082746709,69.81777963,15.68374324,85.50152287,-8.266869178,77.23465369,-25.46377817,51.77087553
1.091429501,0.047469591,0.058887899,0.039053548,0.031199111,0.166387821,37.69927692,30.51335545,68.21263237,3.156298454,71.36893083,14.59397378,85.96290461,-5.508946032,80.45395857,-25.70509992,54.74885865
1.136185511,0.039463341,0.093336317,0.050780443,0.101668318,0.23030587,37.18492187,27.38980274,64.57472461,3.404228701,67.97895331,16.75416165,84.73311496,-6.619809521,78.11330544,-30.53322002,47.58008542
1.077340598,0.072543127,0.146581526,0.08738009,0.146342255,0.306195949,36.30653769,27.23103884,63.53757653,2.509883143,66.04745967,16.93604594,82.98350561,-6.421708331,76.56179728,-29.63976712,46.92203016
1.122025974,0.042188504,0.098743866,0.069200174,0.076056803,0.255534497,36.28777857,27.25118734,63.53896592,2.380771955,65.91973787,16.99251649,82.91225436,-6.901050111,76.01120425,-29.09329573,46.91790852
1.046382816,0.073546364,0.018248824,0.060734639,0.112522281,0.292123792,39.32037816,33.02583447,72.34621263,0.357072473,72.7032851,18.12513666,90.82842176,-1.045021404,89.78340035,-34.96991301,54.81348734
1.154422153,0.032853163,0.048692357,0.036681599,0.073548498,0.201136634,37.01658996,26.99999634,64.0165863,3.621605901,67.63819221,16.62336014,84.26155235,-9.766288084,74.49526427,-26.98966911,47.50559515
0.882517483,0.06205715,0.074074371,0.067169871,0.544110001,0.20295814,34.67296342,26.4470006,61.11996402,4.073069172,65.1930332,16.07601896,81.26905216,-4.874907889,76.39414427,-33.76462533,42.62951894
1.03849526,0.060777188,-0.015126626,0.025417639,0.199418874,0.239977272,34.42767236,29.14745414,63.57512649,1.698287543,65.27341404,16.73495626,82.00837029,-7.065614304,74.94275599,-32.66168412,42.28107187
0.905087754,0.059089917,-0.010594554,0.041215845,0.292884528,0.243442612,32.42838316,29.94052304,62.36890619,0.887726769,63.25663296,20.13794872,83.39458169,-12.94791155,70.44667013,-33.73999367,36.70667646
0.79061244,0.075431434,-0.037442118,0.019422592,0.139883808,0.182723569,30.99394113,30.21151507,61.20545619,-2.440877305,58.76457889,25.39069277,84.15527166,-18.90921774,65.24605392,-28.62345547,36.62259845
0.969278439,0.061991446,-0.023120569,0.009939255,0.220501859,0.187546332,27.73834477,27.39250774,55.13085251,-1.754324516,53.376528,19.91337706,73.28990506,-11.37609867,61.91380638,-34.76509149,27.14871489
0.900754323,0.056841493,-0.016869411,0.019109506,0.168847907,0.235884975,32.57256764,30.81154541,63.38411305,0.594123186,63.97823624,20.38652483,84.36476106,-15.76844719,68.59631387,-26.99609809,41.60021578
0.855192989,0.034818347,-0.019843801,0.006202386,0.024775506,0.14660767,25.92760064,27.3055832,53.23318384,-1.354915176,51.87826867,19.0789978,70.95726646,-10.66818377,60.2890827,-29.46873782,30.82034487
0.910444822,0.051675614,-0.019998606,0.014692166,0.118177344,0.2268563,31.24403037,29.98728504,61.2313154,-0.325324244,60.90599116,22.59582467,83.50181583,-17.63449865,65.86731718,-29.39982228,36.46749489
0.83753598,0.055558856,-0.031775883,0.01387472,0.218929219,0.321252211,33.58050004,29.225391,62.80589104,-1.128195097,61.67769594,21.94531587,83.62301182,-15.07247561,68.5505362,-26.98810306,41.56243314
0.900018813,0.031628508,-0.034276215,0.004194865,0.243210708,0.312412265,28.52429451,25.97371233,54.49800683,0.18951444,54.68752127,17.37744013,72.0649614,-8.588586769,63.47637463,-37.30976628,26.16660836
0.925239158,0.058237777,-0.000366631,0.063260757,0.267322315,0.330720325,34.85840369,30.20064529,65.05904898,-2.739581786,62.31946719,25.09286094,87.41232813,-18.44410447,68.96822366,-26.17896005,42.78926361
0.793125457,0.045014453,-0.022585908,0.00674943,0.032916845,0.210017015,31.14071829,29.58752854,60.72824683,-1.903429853,58.82481698,26.00374961,84.82856659,-22.86877146,61.95979513,-24.37072135,37.58907378
0.99152594,0.071358313,-0.006538181,0.034145886,0.217923954,0.277133446,38.43733361,30.72072251,69.15805612,0.075514276,69.2335704,21.93702359,91.17059399,-9.957123432,81.21347056,-35.3304813,45.88298926
0.991157206,0.058647896,-0.009993649,0.034900803,0.110777673,0.254289251,34.69280364,30.89372045,65.58652409,-0.439328287,65.1471958,18.2080655,83.3552613,-3.645753343,79.70950796,-33.43712431,46.27238364
0.869728313,0.057804269,-0.031720704,0.011018985,0.250180219,0.337217751,31.4141743,29.75533904,61.16951335,-2.260634679,58.90887867,18.37012044,77.27899911,-7.061911743,70.21708736,-36.34667619,33.87041118
0.793133423,0.03337017,-0.035570743,0.003288209,-0.039003854,0.202340079,26.48778081,32.34626124,58.83404205,-1.693343596,57.14069845,20.19340453,77.33410298,-9.623981647,67.71012133,-35.66844454,32.04167679
0.894056669,0.041392306,-0.038968237,0.007961528,0.102735486,0.225614908,29.81500643,31.20903108,61.02403751,0.108847674,61.13288519,20.4262623,81.55914748,-15.64194442,65.91720306,-27.0242621,38.89294096
0.745750263,0.062854861,-0.03998667,0.004294578,-0.043464068,0.195497024,26.41984652,29.76898767,56.18883419,-1.235421201,54.95341299,18.28047075,73.23388374,-9.923611994,63.31027174,-32.8621737,30.44809804
0.863243433,0.037330462,-0.036425555,0.01121502,0.048453636,0.181505905,31.31143048,30.73009916,62.04152964,0.826446522,62.86797617,22.25461392,85.12259008,-19.80808385,65.31450623,-24.25574008,41.05876616
0.815796158,0.046248378,-0.044586103,0.004947043,0.008373536,0.238178066,25.65263026,27.5147752,53.16740546,-1.752822529,51.41458293,21.04817675,72.46275968,-9.357932645,63.10482703,-37.66662043,25.4382066
0.83051773,0.030711085,-0.04838301,0.00540257,0.035212295,0.234362074,25.21307852,27.08274313,52.29582165,-1.537513463,50.75830819,20.60167427,71.35998245,-9.924929184,61.43505327,-36.18723742,25.24781585
0.791249174,0.059714039,-0.043779369,0.009189808,0.13356954,0.26217472,27.62372717,28.88691773,56.5106449,0.308407597,56.81905249,18.11870695,74.93775945,-8.094064823,66.84369462,-37.60417019,29.23952444
0.934218006,0.033382937,-0.035240924,0.015089508,0.244903056,0.324280436,33.16225572,31.44215998,64.60441569,-3.946813226,60.65760247,23.85933523,84.5169377,-13.43923334,71.07770435,-32.97213067,38.10557368
0.915387271,0.030422327,-0.044316349,0.005337325,0.209543368,0.26652213,29.60597991,28.90408505,58.51006496,-2.874042512,55.63602245,19.64399776,75.2800202,-11.96015007,63.31987014,-33.59799913,29.72187101
0.862726596,0.047199346,-0.046515687,0.004653314,0.106975426,0.217963336,27.43559991,28.61040545,56.04600536,-3.073155004,52.97285035,18.97898092,71.95183127,-9.602824277,62.349007,-33.22364879,29.12535821
0.823517597,0.02255499,-0.043983903,0.002525174,0.085832421,0.118873397,24.00544918,27.72447211,51.7299213,-3.28429538,48.44562592,19.97158405,68.41720997,-9.355362614,59.06184735,-34.25690166,24.8049457
0.921957097,0.023142406,-0.044975972,0.003419225,0.150010444,0.224698137,27.8368694,28.76282665,56.59969605,-4.61235287,51.98734318,20.66600365,72.65334683,-18.5624579,54.09088893,-23.99458338,30.09630556
0.877693213,0.020439633,-0.043889659,0.004517731,0.123421679,0.221741065,27.59923481,29.54818851,57.14742332,-5.323865377,51.82355795,21.52685445,73.3504124,-16.17816468,57.17224772,-26.45182726,30.72042046
0.910177858,0.037443204,-0.04923994,0.002457383,0.095143384,0.147485956,26.45446382,28.5999802,55.05444403,-3.098409653,51.95603437,19.95030119,71.90633556,-12.30403847,59.60229709,-26.09015753,33.51213956
0.767194531,0.048632069,-0.041860465,0.004521003,-0.256889692,0.108889914,22.58549263,28.0104912,50.59598383,-1.977226131,48.6187577,22.13270832,70.75146602,-10.2026582,60.54880782,-36.76809621,23.78071161
0.879523403,0.02952042,-0.047145376,0.004541112,0.169555171,0.258261229,28.00361011,25.93001026,53.93362037,-1.052914402,52.88070597,21.18873861,74.06944458,-20.56769527,53.50174931,-23.46231034,30.03943897
0.937887463,0.031263513,-0.043900839,0.006799027,0.280436925,0.269646812,30.77425179,29.46275924,60.23701103,-0.824109192,59.41290184,19.84645753,79.25935937,-17.19882171,62.06053765,-29.87115984,32.18937781
0.928840498,0.031994015,-0.029361499,0.013833126,0.055152853,0.187055098,31.6913829,31.80677022,63.49815313,0.707812872,64.205966,21.52803528,85.73400128,-16.73522999,68.99877129,-29.44737257,39.55139872
0.915933419,0.031008393,-0.025246206,0.01302461,-0.029153434,0.056039834,30.39476601,33.20016415,63.59493016,-0.795923426,62.79900674,20.48156557,83.28057231,-16.96306548,66.31750682,-25.37798773,40.93951909
0.924071433,0.043500942,0.055559767,0.05592374,0.15975684,0.267741557,30.86498785,31.99171011,62.85669796,-0.598672984,62.25802498,17.68178116,79.93980614,-10.94793637,68.99186977,-24.27132717,44.7205426
0.948810307,0.042280529,-0.039562107,0.007750792,0.32393623,0.349613619,31.55685724,30.82616829,62.38302552,-4.163915901,58.21910962,19.5755964,77.79470603,-16.01047786,61.78422817,-26.73555578,35.04867239
0.82068609,0.024540096,0.293629179,0.017404832,0.386709949,0.328383511,33.25616744,24.14365686,57.3998243,0.854067004,58.25389131,13.63972906,71.89362036,-2.42695848,69.46666188,-26.40490637,43.06175552
0.917650647,0.312362648,-0.038488488,0.063899622,0.209768811,0.362801347,43.60049169,33.06520207,76.66569376,2.830397986,79.49609175,16.51424061,96.01033236,-11.24833342,84.76199894,-38.12202043,46.63997851
0.866705204,0.113193913,0.212721903,0.11386577,0.20084697,0.328291093,36.32728122,27.68618726,64.01346849,1.979900101,65.99336859,16.86937867,82.86274726,-8.607992173,74.25475508,-23.33795131,50.91680377
1.004711815,0.06685675,0.154878558,0.068263611,0.303277528,0.365163083,36.70809623,26.71216579,63.42026202,1.458135471,64.87839749,17.33640702,82.2148045,-8.548186647,73.66661786,-26.49226866,47.1743492
0.367337931,0.253103357,0.037047523,0.028072557,0.090817986,0.128620317,33.91735555,33.98831868,67.90567423,-3.783037552,64.12263668,23.17177335,87.29441003,-22.75650326,64.53790677,-10.21876516,54.31914161
0.943821877,0.060083271,0.054561272,0.062804221,0.290023346,0.282214091,34.12870784,27.53817252,61.66688036,3.049593306,64.71647367,18.1568741,82.87334776,-7.253221602,75.62012616,-31.20496817,44.41515799
0.760763794,0.076523193,-0.046510856,0.01627854,0.153488089,0.236285554,31.91126485,30.80567381,62.71693866,-1.158489339,61.55844932,22.42881119,83.98726051,-19.27499506,64.71226544,-24.18151719,40.53074826
0.830663486,0.047669475,-0.027906873,0.013638442,0.090813255,0.21927096,31.6660499,30.40865991,62.07470981,1.245990858,63.32070067,20.60173592,83.92243659,-12.93093051,70.99150609,-30.00040415,40.99110194
0.9632689,0.046824693,-0.004882309,0.032231291,0.276030687,0.322880316,34.84735736,30.70511798,65.55247534,-0.258407948,65.29406739,22.02318986,87.31725726,-17.28916964,70.02808761,-25.84074071,44.1873469
0.830004732,0.048940095,-0.03490414,0.007861558,0.12874705,0.272851808,30.81693276,29.65725975,60.47419251,-2.679827565,57.79436495,21.31766093,79.11202588,-12.53508037,66.57694551,-32.42503656,34.15190895
